arrest_id,prisoner_id,weight,height,arrest_date,bond_amount,release_flag
A-17004,P-15246,160,165.64000000000001,2017-09-23,2000,1
A-06983,P-17892,195,180.8,2017-09-11,2500,0
A-09156,P-11145,205,186.5,2018-08-09,500,0
A-08693,P-11145,180,188.5,2019-03-06,2000,0
A-17092,P-11811,215,180.88,2017-10-22,30300,1
A-11150,P-16318,190,175.8,2018-04-21,1000,1
A-02060,P-05194,135,175.18,2019-02-18,2500,1
A-24115,P-16110,220,177.88,2017-09-02,2000,1
A-10375,P-16110,185,187.88,2018-02-01,6000,1
A-14257,P-16110,245,182.88,2019-07-05,5000,1
A-00779,P-15210,125,179.34,2019-06-11,2500,1
A-32606,P-15044,190,178.8,2019-06-17,0,1
A-18490,P-09361,245,189.96,2019-04-25,500,1
A-30613,P-16432,185,170.72,2019-02-13,15500,1
A-32275,P-03201,149,163.64000000000001,2017-10-14,2500,1
A-29575,P-09736,160,170.72,2018-06-29,3000,1
A-23339,P-18715,190,176.72,2017-11-20,500000,0
A-29633,P-05261,200,176.8,2018-02-17,0,1
A-26875,P-06994,194,157.48,2019-07-12,5000,1
A-19784,P-07938,216,180.42000000000002,2019-03-29,500,1
A-29799,P-11413,165,187.5,2018-10-18,2500,1
A-32391,P-11413,165,193.5,2019-03-14,500,1
A-12834,P-11680,95,162.02,2019-07-29,2000,1
A-05671,P-17636,180,166.64000000000001,2017-04-06,44000,1
A-07019,P-12021,195,195.04,2017-07-07,2000,1
A-32651,P-18920,245,169.18,2017-04-20,2500,1
A-05117,P-04452,130,171.26,2017-08-30,1500,1
A-24218,P-04452,165,178.26,2019-07-03,500,1
A-11321,P-17265,130,154.48,2017-06-30,1000,1
A-18305,P-12325,150,163.1,2017-05-02,0,1
A-27221,P-13203,105,160.02,2017-08-10,5000,1
A-32070,P-10064,140,169.1,2017-05-30,50500,1
A-30415,P-10064,135,167.1,2017-05-27,750,1
A-17869,P-10064,140,161.1,2017-11-11,13000,0
A-28801,P-10064,155,170.1,2018-05-24,1000,0
A-03499,P-10064,155,163.1,2019-04-27,15000,1
A-04912,P-06054,270,160.1,2018-05-27,500,1
A-23580,P-13009,160,185.88,2017-05-28,1000,1
A-24664,P-04175,195,171.26,2017-08-18,30000,1
A-32085,P-04175,205,174.8,2019-01-26,67000,1
A-21330,P-04175,200,172.26,2019-03-13,2500,1
A-01004,P-13605,145,170.26,2018-02-17,15000,1
A-20903,P-00319,225,163.1,2017-11-06,9500,0
A-12667,P-00319,222,161.1,2018-04-27,5000,1
A-31606,P-10310,300,183.96,2017-04-05,60000,0
A-29810,P-14424,185,167.18,2017-05-14,1500,1
A-05874,P-14424,185,166.18,2018-05-19,5000,1
A-08935,P-14871,195,204.66,2019-03-04,0,1
A-18150,P-16066,150,170.64000000000001,2017-04-22,200000,0
A-05549,P-02381,165,171.72,2019-03-28,14000,1
A-16434,P-14604,190,183.34,2017-09-17,500,1
A-06636,P-07597,185,181.88,2019-07-03,2000,0
A-16868,P-09083,190,172.18,2017-11-17,1000,0
A-05402,P-11582,135,171.18,2017-08-01,2500,1
A-25811,P-00054,160,182.8,2018-10-13,0,1
A-20180,P-00054,155,177.88,2019-03-29,3000,1
A-25412,P-11232,170,180.26,2019-01-26,500,1
A-11894,P-13438,213,187.42000000000002,2017-09-10,1000,1
A-00748,P-13438,225,182.96,2018-05-28,18500,1
A-24552,P-18570,165,170.18,2017-05-27,11500,0
A-16774,P-13318,135,179.26,2018-04-03,4500,1
A-07871,P-09405,190,189.04,2018-04-10,10000,0
A-24668,P-09405,240,191.04,2018-07-06,10000,0
A-02879,P-09405,210,194.04,2019-04-16,5000,1
A-16826,P-09197,190,176.34,2017-06-17,2000,1
A-19087,P-13378,180,183.42000000000002,2018-02-18,1500,0
A-14942,P-13378,195,178.88,2017-11-25,2500,1
A-11435,P-16155,165,177.34,2018-10-22,250,1
A-07180,P-18904,120,157.56,2019-05-10,500,1
A-17061,P-05478,160,185.88,2019-05-26,420000,0
A-08371,P-00453,155,170.18,2017-12-31,1500,1
A-26151,P-00453,155,172.18,2018-04-12,3000,0
A-03942,P-00453,175,174.8,2018-12-12,40000,0
A-23323,P-00453,145,168.18,2017-05-10,1000,1
A-17456,P-00453,155,169.64000000000001,2017-09-19,1500,0
A-04323,P-00453,160,174.8,2017-10-14,5000,0
A-04360,P-00453,140,174.8,2018-05-13,5000,0
A-27781,P-00453,155,180.8,2019-01-09,2500,1
A-23022,P-00453,175,170.72,2019-01-24,10000,1
A-27788,P-00453,155,178.8,2019-01-09,1000,1
A-00015,P-00453,155,178.8,2019-03-03,3000,0
A-29816,P-00453,140,168.72,2019-05-09,4000,1
A-00239,P-00453,160,173.18,2019-05-16,10000,0
A-02636,P-00453,155,177.8,2019-06-27,1000,1
A-30883,P-00453,160,175.8,2019-07-06,10000,1
A-16829,P-00007,255,186.88,2017-09-22,4000,1
A-04597,P-06636,160,172.18,2018-07-05,3000,1
A-32528,P-04983,160,168.72,2017-10-14,50,0
A-25807,P-08565,190,171.72,2019-05-21,3000,1
A-06916,P-17907,105,170.64000000000001,2018-06-06,12000,0
A-27320,P-17907,100,164.64000000000001,2018-07-03,5000,1
A-13688,P-17907,105,166.64000000000001,2018-07-06,2500,1
A-32563,P-00405,125,179.8,2018-12-03,10000,0
A-24279,P-05967,154,167.56,2019-03-22,2500,1
A-04727,P-05967,159,166.56,2019-03-28,2500,1
A-00590,P-02367,200,176.8,2018-12-26,3000,0
A-25467,P-11908,230,199.58,2018-09-04,90000,1
A-31536,P-11908,180,188.96,2017-10-18,2250,1
A-10969,P-10042,230,189.96,2017-08-01,6500,1
A-31444,P-10693,180,178.34,2019-06-11,59000,0
A-22153,P-13649,215,177.72,2019-02-02,10000,1
A-07031,P-05947,140,162.56,2018-02-03,5000,1
A-28983,P-05947,180,164.1,2019-02-22,1000,1
A-31084,P-12443,160,176.34,2019-06-16,201500,0
A-09545,P-04760,150,173.72,2017-10-07,2500,1
A-24369,P-05428,175,181.42000000000002,2017-07-16,50000,0
A-20297,P-18009,130,169.64000000000001,2018-03-27,0,1
A-00801,P-18145,185,173.8,2019-03-06,2500,1
A-28233,P-18145,200,181.8,2019-03-02,1000,1
A-29609,P-12385,300,191.96,2017-09-06,1000,1
A-06292,P-14327,158,175.72,2017-05-22,40000,1
A-16631,P-14327,168,169.72,2017-04-24,40000,1
A-17065,P-19065,165,188.42000000000002,2017-11-27,2500,1
A-02351,P-19065,180,184.42000000000002,2018-06-01,3000,1
A-15356,P-19065,190,179.88,2018-07-31,2000,0
A-24274,P-19065,180,183.88,2018-12-10,3500,1
A-03589,P-19065,160,176.34,2019-04-02,26000,0
A-28653,P-06587,150,167.72,2019-04-07,2000,1
A-24320,P-11619,230,174.18,2017-12-07,1000,1
A-31802,P-14422,160,169.18,2017-03-30,20000,0
A-28811,P-14422,230,182.8,2018-07-21,25000,1
A-16361,P-14422,195,171.26,2018-08-01,15000,0
A-23981,P-04473,170,171.26,2018-11-03,2500,1
A-02455,P-16978,190,173.8,2019-04-21,0,1
A-01634,P-03708,215,180.34,2019-01-11,2500,1
A-14426,P-05012,140,190.42000000000002,2018-05-15,0,1
A-25115,P-08135,240,186.88,2017-04-11,40500,1
A-09100,P-16492,138,160.02,2018-08-23,2000,1
A-14346,P-17446,180,181.34,2018-10-17,15000,1
A-21070,P-08063,145,170.64000000000001,2017-05-20,1000,1
A-29039,P-08063,140,170.64000000000001,2017-06-23,5000,1
A-26185,P-08063,147,179.26,2017-08-29,1000,1
A-03063,P-08063,165,175.72,2017-12-01,500,1
A-18040,P-08063,165,170.18,2017-04-16,3500,1
A-12944,P-08063,165,181.8,2017-06-08,3000,1
A-13720,P-08063,147,167.72,2017-10-14,500,1
A-02313,P-08063,130,173.18,2017-04-11,2500,1
A-15550,P-08513,225,185.88,2018-09-16,5000,1
A-13331,P-08513,220,171.18,2018-12-25,0,1
A-05903,P-05271,135,147.86,2018-02-25,2500,1
A-32495,P-00491,180,162.1,2018-05-06,5000,0
A-03823,P-01373,150,191.5,2018-11-11,5000,1
A-18789,P-02572,175,168.72,2017-11-13,3000,1
A-08990,P-14000,135,171.18,2018-02-03,2000,1
A-14521,P-10309,180,181.42000000000002,2017-08-08,5000,1
A-10725,P-13530,155,169.18,2018-11-26,8000,1
A-11063,P-05784,145,159.02,2017-12-20,11000,1
A-21028,P-01774,185,176.8,2017-08-31,1000,1
A-17594,P-01774,200,175.8,2018-01-07,2000,1
A-30066,P-01774,185,178.8,2018-07-30,1000,0
A-13819,P-01774,165,182.8,2019-05-15,3000,1
A-26470,P-07545,170,171.72,2018-09-05,4500,1
A-19595,P-09293,125,163.1,2019-07-09,5000,1
A-28762,P-08960,170,187.88,2017-09-07,3000,0
A-02002,P-08960,185,184.88,2019-01-29,12500,0
A-31767,P-00005,305,182.34,2018-10-15,500,1
A-12128,P-03261,212,182.88,2018-05-15,5000,1
A-05197,P-00984,205,177.34,2018-02-09,2500,1
A-18102,P-17805,180,175.34,2017-05-23,2500,1
A-23358,P-15753,160,181.34,2018-01-04,500,1
A-06630,P-10500,140,164.1,2017-09-18,15000,1
A-18942,P-13806,145,172.72,2019-06-18,28500,0
A-05043,P-07270,140,164.02,2018-05-26,2500,1
A-30799,P-04158,200,167.56,2019-06-25,2000,1
A-26457,P-03133,130,165.64000000000001,2018-07-06,20500,1
A-09405,P-04145,170,178.34,2017-10-31,7500,1
A-23950,P-17411,165,179.88,2019-05-09,1500,1
A-11393,P-15794,165,185.34,2019-02-13,2000,1
A-32574,P-18768,160,165.64000000000001,2019-07-15,1000,1
A-20802,P-01778,158,168.64000000000001,2017-07-24,25000,0
A-22387,P-16940,255,187.88,2018-12-31,25000,1
A-07694,P-08397,205,185.34,2017-08-24,1000,1
A-21905,P-01070,155,170.72,2017-10-29,1500,1
A-13001,P-15681,170,182.8,2018-01-28,2000,1
A-10475,P-01274,185,166.18,2017-11-24,152500,1
A-09640,P-01274,170,167.18,2017-11-09,300000,0
A-30753,P-06145,170,173.26,2017-11-06,1000,1
A-08103,P-06145,170,173.18,2018-03-26,5000,0
A-02784,P-06145,150,175.18,2018-10-17,11500,0
A-24938,P-19302,209,166.56,2017-08-01,6000,1
A-06017,P-19302,180,167.56,2017-12-28,1000,1
A-01055,P-07514,170,177.72,2017-08-15,3000,1
A-14385,P-07514,180,172.26,2019-06-06,5000,1
A-31591,P-15961,145,174.26,2018-02-11,0,1
A-01843,P-06246,220,173.26,2019-05-06,2500,1
A-07813,P-05346,150,167.1,2017-04-25,1000,1
A-17266,P-05346,195,167.56,2018-06-20,5000,1
A-02932,P-12682,190,174.8,2017-12-25,750,1
A-07573,P-07747,195,181.42000000000002,2017-08-26,5000,1
A-19056,P-08387,170,156.02,2018-08-31,8500,1
A-10559,P-01974,175,175.18,2017-08-04,5000,1
A-02545,P-01974,170,172.18,2017-08-11,500,0
A-14023,P-01974,165,159.56,2018-01-04,6000,1
A-11185,P-01974,145,167.18,2018-04-24,5000,1
A-21014,P-13995,145,173.8,2017-07-18,1000,1
A-12548,P-13995,180,173.26,2018-03-30,1000,1
A-25480,P-13995,180,176.26,2018-04-05,500,1
A-13809,P-13995,145,176.26,2019-01-27,3000,1
A-29543,P-09109,295,177.88,2017-04-05,0,1
A-26774,P-13338,174,184.88,2019-04-13,500,1
A-26038,P-01683,155,161.02,2019-05-29,0,1
A-08463,P-08778,155,170.72,2017-10-14,2000,1
A-04539,P-09500,175,176.8,2018-08-22,6500,1
A-07336,P-09500,160,178.8,2018-09-15,15500,0
A-11468,P-09500,185,182.34,2018-11-07,1000,1
A-00358,P-11867,225,170.18,2019-04-20,2000,1
A-08071,P-00027,207,189.5,2017-06-27,500,1
A-27003,P-00027,170,185.96,2017-07-16,3000,0
A-30006,P-16397,175,174.72,2018-09-03,2000,1
A-00694,P-17580,180,178.26,2018-11-28,500,1
A-23285,P-17580,150,174.26,2019-03-09,1000,1
A-09954,P-17580,150,173.26,2017-04-25,14000,1
A-02894,P-17580,130,167.72,2017-07-09,1500,1
A-15598,P-17580,160,178.26,2018-08-07,500,1
A-17286,P-17580,170,172.26,2018-08-29,1000,1
A-21774,P-17580,160,170.18,2018-09-11,2000,1
A-30026,P-17580,176,177.26,2018-10-07,8000,1
A-10287,P-17580,150,170.26,2018-11-18,500,1
A-16690,P-17580,160,168.72,2019-06-21,1000,1
A-31289,P-19049,110,156.4,2019-05-14,20000,1
A-21751,P-19132,180,176.72,2017-11-02,10000,1
A-10111,P-17259,180,187.96,2018-08-30,0,1
A-23193,P-00283,185,178.88,2019-01-17,40007,1
A-32546,P-00283,200,186.88,2018-01-28,500,1
A-25088,P-00283,200,179.88,2018-09-02,7000,1
A-03226,P-00283,180,184.88,2018-09-18,5000,1
A-25349,P-00283,175,177.34,2018-10-04,1000,1
A-25197,P-00283,175,177.34,2018-10-30,1000,1
A-01300,P-00283,205,186.96,2018-12-03,6000,1
A-04599,P-00283,180,178.88,2018-02-01,0,1
A-01177,P-00283,175,177.8,2018-08-23,3500,1
A-14544,P-00283,185,177.88,2018-09-09,15000,1
A-21668,P-00283,185,181.34,2019-05-29,2000,1
A-03544,P-00283,185,176.34,2019-05-25,1000,1
A-25602,P-00283,175,178.34,2019-07-10,2500,1
A-07609,P-12947,190,199.58,2017-06-10,10000,1
A-29795,P-18957,160,188.96,2019-01-02,2000,1
A-23643,P-18957,160,187.96,2018-12-12,500,1
A-10435,P-18957,155,190.42000000000002,2018-07-30,1500,1
A-08670,P-18957,160,183.96,2019-01-16,8000,1
A-28459,P-02641,305,192.04,2018-06-12,500,1
A-02014,P-15668,225,190.96,2018-02-01,4000,1
A-25285,P-02957,175,178.26,2019-06-17,0,1
A-25919,P-06961,180,177.34,2017-12-16,0,1
A-26483,P-02641,285,190.04,2018-04-09,7500,1
A-16741,P-00237,165,178.8,2018-05-19,20000,1
A-01636,P-02641,320,182.96,2018-01-23,2500,1
A-14447,P-02641,350,193.04,2018-03-11,2000,1
A-28949,P-02641,445,193.5,2018-03-18,1000,1
A-23646,P-02641,350,187.5,2018-06-10,1000,1
A-17610,P-02641,325,197.04,2018-06-12,6000,1
A-11725,P-02641,300,198.04,2018-07-25,3000,1
A-14692,P-08478,155,173.72,2018-10-06,5000,1
A-30879,P-08478,170,174.8,2018-10-29,0,1
A-29426,P-06086,120,161.56,2017-06-24,1500,1
A-21768,P-01079,170,186.5,2017-06-10,3000,1
A-28942,P-01079,185,194.5,2018-06-11,5000,1
A-21009,P-06369,255,193.04,2017-04-21,5000,1
A-14234,P-10716,140,177.88,2018-07-06,28000,1
A-11785,P-10716,140,179.88,2018-07-01,25000,1
A-27153,P-10716,140,177.88,2019-04-12,25000,1
A-27521,P-02287,260,175.34,2017-05-06,1000,1
A-09294,P-01192,125,191.96,2019-06-12,1500,1
A-32421,P-10803,230,166.18,2017-10-15,3000,1
A-06428,P-02227,145,178.8,2018-06-12,1000,1
A-15647,P-02748,170,175.18,2017-06-03,1000,1
A-29921,P-02748,165,175.18,2019-04-10,1000,1
A-02651,P-02738,310,170.26,2017-07-20,3000,1
A-24971,P-18387,165,171.72,2017-04-16,2000,1
A-04752,P-18387,140,168.1,2019-03-10,0,1
A-20946,P-18387,205,168.64000000000001,2019-05-02,0,1
A-31021,P-18387,155,172.18,2017-05-16,750,1
A-13261,P-13501,175,171.64000000000001,2018-09-08,2500,1
A-21904,P-12276,290,179.8,2017-08-23,3000,1
A-14624,P-06556,155,178.26,2017-04-03,45500,1
A-18290,P-06556,160,169.64000000000001,2019-05-09,1000,1
A-06037,P-05031,195,185.5,2017-10-30,750,1
A-31718,P-04979,105,163.1,2017-08-29,1000,1
A-05079,P-01134,220,191.58,2017-08-12,17000,1
A-07830,P-01134,225,195.58,2017-08-03,12500,0
A-21168,P-02451,155,151.94,2018-11-30,10000,1
A-18505,P-08204,125,156.02,2018-05-02,1500,1
A-19273,P-08867,160,174.18,2019-07-02,500,1
A-32157,P-12496,210,174.18,2017-12-23,2500,1
A-12105,P-12496,220,179.88,2018-10-30,5000,1
A-31107,P-05561,150,174.72,2019-07-20,3000,1
A-00485,P-18416,165,177.34,2019-01-01,500,1
A-04700,P-18416,175,185.96,2019-03-11,10000,1
A-30562,P-18416,180,185.96,2019-03-12,0,1
A-18226,P-18416,205,187.42000000000002,2019-03-11,2000,1
A-14287,P-18416,195,190.96,2018-07-01,2500,1
A-21062,P-18416,195,187.96,2018-10-30,5000,1
A-15646,P-18416,160,184.96,2019-02-01,1000,1
A-03295,P-18416,175,187.96,2019-07-12,2500,1
A-30386,P-03169,150,172.72,2017-10-15,60000,1
A-12967,P-03169,170,173.72,2017-05-23,1000,1
A-03843,P-02267,155,179.34,2018-09-22,5000,1
A-19692,P-14449,141,165.1,2017-04-04,0,1
A-23598,P-17207,155,175.26,2018-10-25,2000,1
A-13198,P-12983,380,185.88,2018-12-20,150000,1
A-27803,P-18858,205,182.42000000000002,2017-06-07,8000,1
A-28601,P-18858,205,182.42000000000002,2017-07-30,1500,1
A-06306,P-18858,205,185.42000000000002,2017-09-08,7500,1
A-00869,P-16379,165,151.4,2018-04-28,0,1
A-29343,P-01420,140,168.64000000000001,2017-11-24,500,1
A-30720,P-08453,210,185.34,2019-01-22,4000,1
A-17403,P-16974,230,183.42000000000002,2019-04-05,5000,1
A-25660,P-09320,225,190.42000000000002,2018-11-26,1000,1
A-30473,P-11879,183,162.02,2018-03-08,0,1
A-16904,P-11879,180,176.26,2018-06-18,12500,1
A-26363,P-12029,160,189.5,2017-09-04,0,1
A-21575,P-12029,185,187.42000000000002,2018-04-25,500,1
A-02262,P-19038,125,147.4,2019-02-19,5000,1
A-00967,P-00251,135,159.02,2017-11-04,5500,1
A-30899,P-14134,150,166.56,2017-05-31,1500,1
A-10053,P-08113,175,179.26,2017-08-18,1500,1
A-11598,P-08113,170,171.72,2017-11-26,53000,1
A-29903,P-11024,135,174.26,2019-01-31,0,1
A-18542,P-11024,140,179.26,2019-06-01,1000,1
A-10425,P-11024,130,166.64000000000001,2019-05-27,0,1
A-01499,P-05989,185,172.8,2019-01-27,500,1
A-20260,P-05989,185,175.8,2019-01-06,4000,1
A-14950,P-12168,270,178.88,2018-01-18,1000,1
A-29488,P-12168,200,184.88,2018-11-23,150,1
A-11212,P-12168,235,184.88,2017-08-22,20000,1
A-12098,P-12168,203,190.42000000000002,2018-05-09,2000,1
A-02868,P-12168,235,180.8,2018-06-05,5500,1
A-25712,P-12168,200,187.88,2018-12-01,500,1
A-23291,P-12168,229,184.96,2017-05-23,10000,1
A-03528,P-08079,135,174.18,2019-04-27,7500,1
A-14410,P-06825,195,182.34,2018-03-02,1500,1
A-32402,P-01290,185,170.64000000000001,2017-04-02,2000,1
A-01345,P-03652,200,170.1,2017-07-18,1000,1
A-02290,P-10658,200,169.72,2017-11-23,3500,1
A-31878,P-01235,150,170.26,2017-08-08,11200,1
A-28973,P-01235,130,177.26,2017-10-19,600,1
A-02667,P-01235,145,174.26,2018-03-04,3000,1
A-18045,P-04333,140,160.1,2017-10-01,20000,1
A-08916,P-14369,165,158.48,2018-12-07,5000,0
A-18742,P-18996,165,187.88,2018-04-13,20000,0
A-25987,P-17520,140,165.64000000000001,2017-10-27,500,1
A-13893,P-05767,170,182.8,2019-03-31,500,1
A-01048,P-00643,115,159.48,2017-09-12,2000,1
A-32012,P-17910,165,174.8,2017-04-14,5000,1
A-29586,P-17910,180,182.8,2017-07-21,500,1
A-16102,P-13445,170,163.64000000000001,2017-07-09,1000,1
A-19471,P-11606,165,158.56,2018-11-25,1000,1
A-19670,P-13196,143,171.18,2019-04-05,1000,1
A-04973,P-00515,195,176.8,2017-05-25,4500,0
A-02184,P-00515,190,177.8,2017-05-27,4500,1
A-16508,P-00515,222,176.34,2017-04-29,500,1
A-12343,P-00515,215,181.34,2017-08-12,1500,1
A-17678,P-06040,190,160.48,2017-10-02,2000,1
A-21301,P-08796,155,172.72,2019-03-31,2500,1
A-30845,P-07225,180,177.26,2017-09-05,500,0
A-23571,P-17939,245,167.72,2017-11-29,10000,0
A-28190,P-01358,135,162.1,2019-02-06,500,1
A-02154,P-08208,150,165.1,2018-01-20,2500,0
A-29803,P-02943,161,174.18,2017-08-28,2000,1
A-16411,P-00575,185,165.18,2019-06-01,800000,0
A-12088,P-01316,275,160.1,2018-11-30,2000,0
A-25451,P-12549,165,153.48,2019-06-30,1250,1
A-16042,P-08606,155,154.48,2019-06-27,3000,1
A-12454,P-13980,105,167.1,2017-05-07,1500,1
A-20880,P-14969,120,153.94,2017-07-08,2500,1
A-03162,P-10237,160,170.26,2017-11-27,1500,1
A-04329,P-02638,160,164.1,2018-09-10,2000,1
A-08699,P-14010,160,166.18,2018-04-05,5000,1
A-19435,P-14010,150,166.18,2018-09-14,6500,0
A-24457,P-05721,180,173.8,2018-11-08,1500,1
A-12608,P-08114,115,149.4,2017-06-18,1500,1
A-30162,P-08114,125,157.4,2019-06-22,1000,0
A-24080,P-11550,125,163.56,2018-11-04,7000,0
A-17027,P-03824,185,176.8,2017-10-23,2000,1
A-25420,P-03824,150,179.8,2018-01-30,500,0
A-31790,P-02681,210,156.48,2017-12-05,5000,1
A-20395,P-01010,175,182.88,2017-06-27,20500,0
A-24587,P-01010,155,184.88,2019-05-13,2000,1
A-24050,P-06529,145,172.72,2018-01-16,500,0
A-19851,P-06529,165,174.72,2018-10-10,500,1
A-09834,P-06529,168,169.72,2017-08-20,5000,1
A-03651,P-14582,160,170.1,2017-04-06,28000,1
A-03515,P-06064,270,178.34,2018-03-02,152500,1
A-21254,P-06064,310,182.34,2018-03-15,335250,0
A-20862,P-06064,310,177.34,2018-09-11,500,0
A-11482,P-16968,212,177.88,2017-09-09,10000,0
A-00576,P-16968,160,178.88,2018-06-04,7000,0
A-05592,P-16968,150,178.88,2018-05-26,3500,1
A-21871,P-19380,230,182.96,2018-01-15,500,1
A-03586,P-19380,249,184.88,2019-07-08,0,1
A-16467,P-02688,165,175.18,2018-06-26,10000,0
A-02810,P-03443,350,190.96,2019-03-23,2500,1
A-02572,P-16398,170,170.18,2019-06-19,6500,1
A-28400,P-18273,220,188.42000000000002,2017-04-20,500,1
A-04390,P-12477,250,186.88,2018-05-05,5000,1
A-15294,P-12477,250,179.88,2019-04-02,30000,1
A-16375,P-11282,140,163.64000000000001,2017-07-31,4000,0
A-12893,P-11282,140,169.1,2019-06-13,12500,1
A-20219,P-11282,140,168.64000000000001,2017-06-01,2000,1
A-23312,P-13573,250,178.8,2018-05-28,1000,0
A-31973,P-18437,105,156.02,2017-06-13,27500,0
A-04906,P-18437,110,162.02,2019-01-15,2500,1
A-26573,P-13124,190,157.4,2018-03-08,0,1
A-16620,P-01773,214,176.34,2017-09-21,2000,1
A-17411,P-09230,165,185.34,2018-05-27,50000,1
A-12052,P-09230,160,184.34,2018-06-28,75000,1
A-13885,P-13205,175,185.34,2019-02-23,5000,1
A-09192,P-13205,195,178.8,2018-04-14,4000,1
A-32407,P-13205,185,178.26,2018-04-28,14500,1
A-24640,P-01302,170,172.26,2019-04-10,67000,1
A-27562,P-01493,155,169.1,2017-09-09,1000,0
A-32473,P-18150,150,184.34,2017-08-27,500,1
A-01794,P-18150,155,181.8,2018-08-24,34000,1
A-21688,P-01275,175,185.5,2018-09-04,15000,1
A-11116,P-01275,200,194.5,2018-11-13,90000,1
A-14992,P-01275,185,189.5,2018-11-16,500,1
A-30394,P-01275,205,191.04,2019-04-12,165000,0
A-28663,P-04898,225,194.5,2018-01-25,2500,0
A-27691,P-04898,225,189.5,2018-07-06,500,1
A-04457,P-04898,225,190.96,2019-05-31,20000,0
A-09077,P-04898,225,188.5,2017-07-16,101000,0
A-11148,P-04898,230,191.96,2018-10-21,20500,1
A-19511,P-04898,225,193.5,2017-04-28,18000,1
A-22545,P-00154,150,164.64000000000001,2017-08-10,53000,1
A-30969,P-11422,190,182.96,2019-02-23,0,1
A-16626,P-06531,170,161.48,2019-07-19,2500,1
A-02672,P-01709,170,174.18,2017-04-20,1000,1
A-13976,P-13412,135,169.1,2019-07-15,7500,1
A-29693,P-07757,125,163.56,2017-10-08,5000,0
A-04885,P-07757,130,159.56,2017-10-18,10000,1
A-32352,P-07757,125,159.56,2017-10-19,1000,0
A-21087,P-07757,143,161.56,2019-05-11,1000,0
A-06861,P-07757,125,166.56,2019-07-23,1000,1
A-19951,P-07757,140,166.56,2019-06-28,22000,1
A-20557,P-09756,170,180.42000000000002,2017-10-08,3000,0
A-16106,P-09756,155,190.42000000000002,2018-06-07,10000,1
A-13846,P-11779,150,177.72,2017-08-01,42500,0
A-01821,P-11779,160,175.8,2018-03-10,10000,0
A-31696,P-11779,150,175.72,2018-05-10,60000,0
A-16363,P-11779,170,177.8,2018-07-21,1000,0
A-05193,P-11779,160,176.8,2018-02-23,2500,1
A-15832,P-02284,160,173.8,2017-07-04,2500,1
A-15823,P-02284,150,175.18,2017-08-25,5000,0
A-16760,P-02284,155,173.18,2018-12-22,5000,1
A-17927,P-13705,215,174.8,2019-05-27,100000,1
A-27673,P-15145,170,182.34,2017-04-25,1000,1
A-31246,P-14217,208,178.34,2018-06-25,6000,1
A-23678,P-14217,208,173.8,2018-06-20,10000,1
A-03930,P-14217,205,180.34,2018-08-19,2500,1
A-24795,P-00072,160,179.8,2019-02-10,0,1
A-15836,P-17399,175,184.88,2018-05-16,5000,1
A-17031,P-13932,175,183.42000000000002,2019-07-07,2000,1
A-16495,P-18967,277,172.72,2018-02-15,7500,1
A-01230,P-18426,180,198.04,2018-04-09,3500,1
A-25093,P-10576,180,174.18,2019-07-04,37000,0
A-21045,P-07705,170,168.18,2018-07-08,15000,1
A-04507,P-07705,140,173.26,2017-08-21,2500,0
A-01477,P-07705,160,173.8,2019-04-19,500,1
A-16698,P-07705,170,171.26,2019-08-08,1500,1
A-06682,P-01989,184,182.8,2019-01-26,22500,1
A-29315,P-01989,183,180.8,2019-03-09,5000,1
A-24354,P-17856,200,183.96,2018-08-10,1000,1
A-24543,P-14835,170,178.88,2017-05-08,2500,1
A-02834,P-14835,160,181.88,2017-07-13,3000,1
A-18485,P-14835,155,177.88,2017-06-28,6000,0
A-12440,P-14835,150,180.88,2018-10-12,2500,0
A-27561,P-02792,220,186.96,2017-09-26,15500,1
A-22596,P-19128,180,185.88,2017-11-29,3000,1
A-23839,P-19128,180,175.34,2017-11-30,81000,1
A-08471,P-19128,175,181.88,2018-02-23,6000,1
A-00057,P-19128,190,184.42000000000002,2018-10-02,3500,1
A-06934,P-11607,185,153.4,2019-06-13,0,1
A-20303,P-16557,170,177.88,2018-07-04,2500,1
A-11138,P-16557,160,172.72,2018-07-06,5000,1
A-09055,P-06960,195,179.34,2017-08-19,2000,1
A-04348,P-06960,205,185.34,2017-08-28,1000,1
A-20160,P-06960,205,178.88,2017-11-29,3000,1
A-17208,P-06960,170,182.34,2018-10-19,12000,1
A-02095,P-07423,150,183.88,2018-03-06,1000,1
A-21443,P-10422,265,180.42000000000002,2019-07-16,2000,1
A-03434,P-02739,130,187.88,2017-08-27,5750,1
A-07630,P-02739,165,180.26,2017-04-03,3000,1
A-06854,P-02739,160,175.34,2017-06-09,5000,0
A-23785,P-02739,130,179.88,2017-09-16,2000,0
